hash_name,string_count,series_index,collision_count
DEK,11250,7,0
DEK,11500,7,0
DEK,11750,7,0
DEK,12000,7,0
DEK,12250,7,0
DEK,12500,7,0
DEK,12750,7,0
DEK,13000,7,0
DEK,13250,7,0
DEK,13500,7,0
DEK,13750,7,0
DEK,14000,7,0
DEK,14250,7,0
DEK,14500,7,0
DEK,14750,7,0
DEK,15000,7,0
DEK,15250,7,0
DEK,15500,7,0
DEK,15750,7,0
DEK,16000,7,0
DEK,16250,7,0
DEK,16500,7,0
DEK,16750,7,0
DEK,17000,7,0
DEK,17250,7,0
DEK,17500,7,0
DEK,17750,7,0
DEK,18000,7,0
DEK,18250,7,0
DEK,18500,7,0
DEK,18750,7,0
DEK,19000,7,0
DEK,19250,7,0
DEK,19500,7,0
DEK,19750,7,0
DEK,20000,7,0
BP,250,7,0
BP,500,7,0
BP,750,7,0
BP,1000,7,0
BP,1250,7,0
BP,1500,7,0
BP,1750,7,0
BP,2000,7,0
BP,2250,7,0
BP,2500,7,0
BP,2750,7,0
BP,3000,7,0
BP,3250,7,0
BP,3500,7,0
BP,3750,7,0
BP,4000,7,0
BP,4250,7,0
BP,4500,7,0
BP,4750,7,0
BP,5000,7,0
BP,5250,7,0
BP,5500,7,0
BP,5750,7,0
BP,6000,7,0
BP,6250,7,0
BP,6500,7,0
BP,6750,7,0
BP,7000,7,0
BP,7250,7,0
BP,7500,7,0
BP,7750,7,0
BP,8000,7,0
BP,8250,7,0
BP,8500,7,0
BP,8750,7,0
BP,9000,7,0
BP,9250,7,0
BP,9500,7,0
BP,9750,7,0
BP,10000,7,0
BP,10250,7,0
BP,10500,7,0
BP,10750,7,0
BP,11000,7,0
BP,11250,7,1
BP,11500,7,1
BP,11750,7,1
BP,12000,7,1
BP,12250,7,1
BP,12500,7,1
BP,12750,7,1
BP,13000,7,1
BP,13250,7,1
BP,13500,7,1
BP,13750,7,1
BP,14000,7,1
BP,14250,7,1
BP,14500,7,1
BP,14750,7,1
BP,15000,7,1
BP,15250,7,1
BP,15500,7,1
BP,15750,7,1
BP,16000,7,1
BP,16250,7,1
BP,16500,7,1
BP,16750,7,1
BP,17000,7,1
BP,17250,7,1
BP,17500,7,1
BP,17750,7,1
BP,18000,7,1
BP,18250,7,1
BP,18500,7,1
BP,18750,7,1
BP,19000,7,1
BP,19250,7,1
BP,19500,7,1
BP,19750,7,1
BP,20000,7,1
